Cluster,Direction,Target,Source,Value
7,RNA -> Protein,MZB1,ZNF385B,0.3165123610184046
7,RNA -> Protein,NPY1R,AREG,0.2697323739396839
7,RNA -> Protein,NPY1R,CA2,0.4184421889301949
7,RNA -> Protein,NPY1R,CD163,0.193289960664775
7,RNA -> Protein,NPY1R,CD79A,0.27517231771862005
7,RNA -> Protein,NPY1R,CPB1,0.22958931064497828
7,RNA -> Protein,NPY1R,DHRS2,1.0
7,RNA -> Protein,NPY1R,IGFBP5,0.18279395983044988
7,RNA -> Protein,NPY1R,IGHA1,0.270874348114271
7,RNA -> Protein,NPY1R,LTF,0.275350985884814
7,RNA -> Protein,NPY1R,MS4A1,0.17653678352773813
7,RNA -> Protein,NPY1R,MZB1,0.17588526999057588
7,RNA -> Protein,NPY1R,PEG10,0.22365729568728476
7,RNA -> Protein,NPY1R,POU2AF1,0.19317190597780826
7,RNA -> Protein,NPY1R,PYDC1,0.32539868761525365
7,RNA -> Protein,NPY1R,SERPINA6,0.31865996479925346
7,RNA -> Protein,NPY1R,SLC1A1,0.5940865951866912
7,RNA -> Protein,NPY1R,SLC30A8,0.22990452688804083
7,RNA -> Protein,NPY1R,SPP1,0.14067762347484505
7,RNA -> Protein,NPY1R,TENT5C,0.19999882812915823
7,RNA -> Protein,NPY1R,ZNF385B,0.35375941382334813
7,RNA -> Protein,POU2AF1,AREG,0.3294160550024086
7,RNA -> Protein,POU2AF1,CA2,0.46361415845229564
7,RNA -> Protein,POU2AF1,CD163,0.3086971401765052
7,RNA -> Protein,POU2AF1,CD79A,0.8868477874176273
7,RNA -> Protein,POU2AF1,CPB1,0.7773730086766725
7,RNA -> Protein,POU2AF1,DHRS2,0.46322979351550536
7,RNA -> Protein,POU2AF1,IGFBP5,0.2578566441923623
7,RNA -> Protein,POU2AF1,IGHA1,0.8476699759944323
7,RNA -> Protein,POU2AF1,LTF,0.3404193742474426
7,RNA -> Protein,POU2AF1,MS4A1,0.2134723285245719
7,RNA -> Protein,POU2AF1,MZB1,0.8318561337654693
7,RNA -> Protein,POU2AF1,PEG10,0.5381876377228914
7,RNA -> Protein,POU2AF1,POU2AF1,1.0
7,RNA -> Protein,POU2AF1,PYDC1,0.4074344353681931
7,RNA -> Protein,POU2AF1,SERPINA6,0.49230495224342097
7,RNA -> Protein,POU2AF1,SLC1A1,0.4215178000387454
7,RNA -> Protein,POU2AF1,SLC30A8,0.35202435382007435
7,RNA -> Protein,POU2AF1,SPP1,0.259756168899004
7,RNA -> Protein,POU2AF1,TENT5C,0.7894835130306841
7,RNA -> Protein,POU2AF1,ZNF385B,0.38036749474603654
7,RNA -> Protein,PYDC1,AREG,0.2584625788803259
7,RNA -> Protein,PYDC1,CA2,0.428298348369602
7,RNA -> Protein,PYDC1,CD163,0.29331208426738525
7,RNA -> Protein,PYDC1,CD79A,0.22156053253622038
7,RNA -> Protein,PYDC1,CPB1,0.29282972439332283
7,RNA -> Protein,PYDC1,DHRS2,0.6460619894323333
7,RNA -> Protein,PYDC1,IGFBP5,0.2895559413393977
7,RNA -> Protein,PYDC1,IGHA1,0.34811346640442997
7,RNA -> Protein,PYDC1,LTF,0.6982643478143579
7,RNA -> Protein,PYDC1,MS4A1,0.23637059743256822
7,RNA -> Protein,PYDC1,MZB1,0.3317322662689089
7,RNA -> Protein,PYDC1,PEG10,0.24729433067582732
7,RNA -> Protein,PYDC1,POU2AF1,0.3534590834310875
7,RNA -> Protein,PYDC1,PYDC1,0.6548456361650747
7,RNA -> Protein,PYDC1,SERPINA6,0.3352860606778668
7,RNA -> Protein,PYDC1,SLC1A1,0.5960887444022497
7,RNA -> Protein,PYDC1,SLC30A8,0.35478626348168435
7,RNA -> Protein,PYDC1,SPP1,0.28891367652873023
7,RNA -> Protein,PYDC1,TENT5C,0.2557132586339719
7,RNA -> Protein,PYDC1,ZNF385B,0.3074694524578989
7,RNA -> Protein,SDK2,AREG,0.4445887160920855
7,RNA -> Protein,SDK2,CA2,0.621554885403546
7,RNA -> Protein,SDK2,CD163,0.33367561480526486
7,RNA -> Protein,SDK2,CD79A,0.29589381615238375
7,RNA -> Protein,SDK2,CPB1,0.6054225846600374
7,RNA -> Protein,SDK2,DHRS2,0.8194630809468646
7,RNA -> Protein,SDK2,IGFBP5,0.5004103325278033
7,RNA -> Protein,SDK2,IGHA1,0.46814109642172985
7,RNA -> Protein,SDK2,LTF,0.42508148414859787
7,RNA -> Protein,SDK2,MS4A1,0.2930858003860264
7,RNA -> Protein,SDK2,MZB1,0.40981186715799384
7,RNA -> Protein,SDK2,PEG10,0.4310038314727267
7,RNA -> Protein,SDK2,POU2AF1,0.2775580386403239
7,RNA -> Protein,SDK2,PYDC1,0.6070147294424791
7,RNA -> Protein,SDK2,SERPINA6,0.5138322906817477
7,RNA -> Protein,SDK2,SLC1A1,0.7984725154972924
7,RNA -> Protein,SDK2,SLC30A8,0.5844457993029927
7,RNA -> Protein,SDK2,SPP1,0.484446894975375
7,RNA -> Protein,SDK2,TENT5C,0.2626581279586597
7,RNA -> Protein,SDK2,ZNF385B,0.6806130112214395
7,RNA -> Protein,SERPINA6,AREG,0.3010155560242222
7,RNA -> Protein,SERPINA6,CA2,0.4665121311994112
7,RNA -> Protein,SERPINA6,CD163,0.21298635510958136
7,RNA -> Protein,SERPINA6,CD79A,0.22499195753413317
7,RNA -> Protein,SERPINA6,CPB1,0.5004464440035078
7,RNA -> Protein,SERPINA6,DHRS2,0.28544273257301017
7,RNA -> Protein,SERPINA6,IGFBP5,0.19543610705326697
7,RNA -> Protein,SERPINA6,IGHA1,0.21290413497847618
7,RNA -> Protein,SERPINA6,LTF,0.303264877572306
7,RNA -> Protein,SERPINA6,MS4A1,0.18580337602464753
7,RNA -> Protein,SERPINA6,MZB1,0.20544293725841103
7,RNA -> Protein,SERPINA6,PEG10,0.2518246201418618
7,RNA -> Protein,SERPINA6,POU2AF1,0.2316407607057552
7,RNA -> Protein,SERPINA6,PYDC1,0.20158066475784617
7,RNA -> Protein,SERPINA6,SERPINA6,0.9999999999999998
7,RNA -> Protein,SERPINA6,SLC1A1,0.18463168083391146
7,RNA -> Protein,SERPINA6,SLC30A8,0.4008862854225947
7,RNA -> Protein,SERPINA6,SPP1,0.1587145091341228
7,RNA -> Protein,SERPINA6,TENT5C,0.16953682963103184
7,RNA -> Protein,SERPINA6,ZNF385B,0.5347567024482883
7,RNA -> Protein,SLC1A1,AREG,0.2943128833069062
7,RNA -> Protein,SLC1A1,CA2,0.2465218455418977
7,RNA -> Protein,SLC1A1,CD163,0.29640743254901875
7,RNA -> Protein,SLC1A1,CD79A,0.2869886895281504
7,RNA -> Protein,SLC1A1,CPB1,0.3436584716243739
7,RNA -> Protein,SLC1A1,DHRS2,1.0
7,RNA -> Protein,SLC1A1,IGFBP5,0.37735367081134263
7,RNA -> Protein,SLC1A1,IGHA1,0.2607893648879746
7,RNA -> Protein,SLC1A1,LTF,0.3279428972437837
7,RNA -> Protein,SLC1A1,MS4A1,0.18252777694999234
7,RNA -> Protein,SLC1A1,MZB1,0.22506857199106464
7,RNA -> Protein,SLC1A1,PEG10,0.26862348709326334
7,RNA -> Protein,SLC1A1,POU2AF1,0.22309054809705123
7,RNA -> Protein,SLC1A1,PYDC1,0.40340827602414453
7,RNA -> Protein,SLC1A1,SERPINA6,0.2710804890375951
7,RNA -> Protein,SLC1A1,SLC1A1,0.9979988340872625
7,RNA -> Protein,SLC1A1,SLC30A8,0.2626395519649546
7,RNA -> Protein,SLC1A1,SPP1,0.19161791384436638
7,RNA -> Protein,SLC1A1,TENT5C,0.23265953032687348
7,RNA -> Protein,SLC1A1,ZNF385B,0.35560681649281706
7,RNA -> Protein,SQLE,AREG,0.414675196107017
7,RNA -> Protein,SQLE,CA2,0.7459028097187884
7,RNA -> Protein,SQLE,CD163,0.363525134877351
7,RNA -> Protein,SQLE,CD79A,0.3970945181942139
7,RNA -> Protein,SQLE,CPB1,0.7878231938930269
7,RNA -> Protein,SQLE,DHRS2,0.5497954292377774
7,RNA -> Protein,SQLE,IGFBP5,0.3438239591154228
7,RNA -> Protein,SQLE,IGHA1,0.32468693128548975
7,RNA -> Protein,SQLE,LTF,0.6512058482602353
7,RNA -> Protein,SQLE,MS4A1,0.3831755965711572
7,RNA -> Protein,SQLE,MZB1,0.3550422551286773
7,RNA -> Protein,SQLE,PEG10,0.6232290167844703
7,RNA -> Protein,SQLE,POU2AF1,0.34346609149023616
7,RNA -> Protein,SQLE,PYDC1,0.6045968602051259
7,RNA -> Protein,SQLE,SERPINA6,0.6311078523326461
7,RNA -> Protein,SQLE,SLC1A1,0.7886546510610773
7,RNA -> Protein,SQLE,SLC30A8,0.5691413912707719
7,RNA -> Protein,SQLE,SPP1,0.2865102352171611
7,RNA -> Protein,SQLE,TENT5C,0.3426341847280144
7,RNA -> Protein,SQLE,ZNF385B,0.5770148055982686
7,RNA -> Protein,SYNPO2,AREG,0.41088863463870207
7,RNA -> Protein,SYNPO2,CA2,0.6156059801231657
7,RNA -> Protein,SYNPO2,CD163,0.6875232802731553
7,RNA -> Protein,SYNPO2,CD79A,0.30365988430178215
7,RNA -> Protein,SYNPO2,CPB1,0.8462614271609297
7,RNA -> Protein,SYNPO2,DHRS2,0.6821630779252097
7,RNA -> Protein,SYNPO2,IGFBP5,0.2692704031542023
7,RNA -> Protein,SYNPO2,IGHA1,0.41408767783294714
7,RNA -> Protein,SYNPO2,LTF,0.9146098467322614
7,RNA -> Protein,SYNPO2,MS4A1,0.25359360723954233
7,RNA -> Protein,SYNPO2,MZB1,0.3890111600027569
7,RNA -> Protein,SYNPO2,PEG10,0.37302736185278385
7,RNA -> Protein,SYNPO2,POU2AF1,0.5114806538019662
7,RNA -> Protein,SYNPO2,PYDC1,0.6658052624909133
7,RNA -> Protein,SYNPO2,SERPINA6,0.9162207743563309
7,RNA -> Protein,SYNPO2,SLC1A1,0.5976416276511518
7,RNA -> Protein,SYNPO2,SLC30A8,0.8264321859922397
7,RNA -> Protein,SYNPO2,SPP1,0.31595374609544985
7,RNA -> Protein,SYNPO2,TENT5C,0.2755584930444817
7,RNA -> Protein,SYNPO2,ZNF385B,0.5777789526776764
7,RNA -> Protein,TMEM64,AREG,0.22819449965810423
7,RNA -> Protein,TMEM64,CA2,0.4696826639732299
7,RNA -> Protein,TMEM64,CD163,0.16237322849806166
7,RNA -> Protein,TMEM64,CD79A,0.40292977218471576
7,RNA -> Protein,TMEM64,CPB1,1.0
7,RNA -> Protein,TMEM64,DHRS2,0.9224510861697873
7,RNA -> Protein,TMEM64,IGFBP5,0.5370467031985201
7,RNA -> Protein,TMEM64,IGHA1,0.48864724601985976
7,RNA -> Protein,TMEM64,LTF,0.29473232808403177
7,RNA -> Protein,TMEM64,MS4A1,0.3171872343427335
7,RNA -> Protein,TMEM64,MZB1,0.4323477325616981
7,RNA -> Protein,TMEM64,PEG10,0.8005691794798858
7,RNA -> Protein,TMEM64,POU2AF1,0.37998000561098805
7,RNA -> Protein,TMEM64,PYDC1,0.21251194515650268
7,RNA -> Protein,TMEM64,SERPINA6,0.34693766961528005
7,RNA -> Protein,TMEM64,SLC1A1,0.37131144147606754
7,RNA -> Protein,TMEM64,SLC30A8,0.23112291037283594
7,RNA -> Protein,TMEM64,SPP1,0.22930790017162622
7,RNA -> Protein,TMEM64,TENT5C,0.2369812620398123
7,RNA -> Protein,TMEM64,ZNF385B,0.30424407032645784
8,RNA -> Protein,AREG,AGR3,0.21492902573579054
8,RNA -> Protein,AREG,APOBEC3A,0.23100145028065483
8,RNA -> Protein,AREG,BMPR1B,0.49299195418486413
8,RNA -> Protein,AREG,CD22,0.18176033312916617
8,RNA -> Protein,AREG,CD28,0.12534217685478588
8,RNA -> Protein,AREG,CD79B,0.26229355571553836
8,RNA -> Protein,AREG,DHRS2,1.0
8,RNA -> Protein,AREG,GFRA1,0.1590567400237577
8,RNA -> Protein,AREG,GZMA,0.14677566140919698
8,RNA -> Protein,AREG,GZMK,0.14158914979137616
8,RNA -> Protein,AREG,IGHD,0.2133913908875222
8,RNA -> Protein,AREG,LAMP3,0.33464012259805437
8,RNA -> Protein,AREG,MUCL1,0.26222559489438
8,RNA -> Protein,AREG,POSTN,0.1937193753323765
8,RNA -> Protein,AREG,PPM1H,0.14716297167466139
8,RNA -> Protein,AREG,RESP18,0.011331467606314078
8,RNA -> Protein,AREG,S100A9,0.1541000338265218
8,RNA -> Protein,AREG,TACSTD2,0.21225022660250567
8,RNA -> Protein,AREG,TFF3,0.28440134797602135
8,RNA -> Protein,AREG,WFDC2,0.32582392268961563
8,RNA -> Protein,BMPR1B,AGR3,0.38686331960139636
8,RNA -> Protein,BMPR1B,APOBEC3A,0.24487048866130884
8,RNA -> Protein,BMPR1B,BMPR1B,0.8612517151003254
8,RNA -> Protein,BMPR1B,CD22,0.2682091235302646
8,RNA -> Protein,BMPR1B,CD28,0.14997590510306
8,RNA -> Protein,BMPR1B,CD79B,0.17278258162434254
8,RNA -> Protein,BMPR1B,DHRS2,0.7725459131276278
8,RNA -> Protein,BMPR1B,GFRA1,0.39706780707925465
8,RNA -> Protein,BMPR1B,GZMA,0.2803341266196894
8,RNA -> Protein,BMPR1B,GZMK,0.18147844015363848
8,RNA -> Protein,BMPR1B,IGHD,0.2970552347271881
8,RNA -> Protein,BMPR1B,LAMP3,0.2496996570600061
8,RNA -> Protein,BMPR1B,MUCL1,0.46643268819381334
8,RNA -> Protein,BMPR1B,POSTN,0.5284850845337767
8,RNA -> Protein,BMPR1B,PPM1H,0.4490105088798284
8,RNA -> Protein,BMPR1B,RESP18,0.006645559412140575
8,RNA -> Protein,BMPR1B,S100A9,0.25477036564792904
8,RNA -> Protein,BMPR1B,TACSTD2,0.28453618657362073
8,RNA -> Protein,BMPR1B,TFF3,0.41129109114840434
8,RNA -> Protein,BMPR1B,WFDC2,0.5223741284810011
8,RNA -> Protein,CCL21,AGR3,0.26185391269973274
8,RNA -> Protein,CCL21,APOBEC3A,0.16930059078657259
8,RNA -> Protein,CCL21,BMPR1B,0.20666052613148828
8,RNA -> Protein,CCL21,CD22,0.2878211649837364
8,RNA -> Protein,CCL21,CD28,0.14570073273946246
8,RNA -> Protein,CCL21,CD79B,0.20497437620655654
8,RNA -> Protein,CCL21,DHRS2,0.2587654323501585
8,RNA -> Protein,CCL21,GFRA1,0.191453141070375
8,RNA -> Protein,CCL21,GZMA,0.15304848425277617
8,RNA -> Protein,CCL21,GZMK,0.20141258428549774
8,RNA -> Protein,CCL21,IGHD,0.2669413892763942
8,RNA -> Protein,CCL21,LAMP3,0.3467257750956083
8,RNA -> Protein,CCL21,MUCL1,0.21891221703466426
8,RNA -> Protein,CCL21,POSTN,0.18422637781791373
8,RNA -> Protein,CCL21,PPM1H,0.16606749939052395
8,RNA -> Protein,CCL21,RESP18,0.02133349507854577
8,RNA -> Protein,CCL21,S100A9,0.17739090717851944
8,RNA -> Protein,CCL21,TACSTD2,0.22180123481057254
8,RNA -> Protein,CCL21,TFF3,0.21665263788680378
8,RNA -> Protein,CCL21,WFDC2,0.20381949619646558
8,RNA -> Protein,CD79B,AGR3,0.3807230673753538
8,RNA -> Protein,CD79B,APOBEC3A,0.24279617021785455
8,RNA -> Protein,CD79B,BMPR1B,0.3171315789617001
8,RNA -> Protein,CD79B,CD22,0.7678008893451271
8,RNA -> Protein,CD79B,CD28,0.24425832865670938
8,RNA -> Protein,CD79B,CD79B,0.5999516686743838
8,RNA -> Protein,CD79B,DHRS2,0.6302083447624781
8,RNA -> Protein,CD79B,GFRA1,0.2913270380535847
8,RNA -> Protein,CD79B,GZMA,0.23590126446893744
8,RNA -> Protein,CD79B,GZMK,0.22004894275339185
8,RNA -> Protein,CD79B,IGHD,0.9999999999999999
8,RNA -> Protein,CD79B,LAMP3,0.6515749959386816
8,RNA -> Protein,CD79B,MUCL1,0.3632175241365083
8,RNA -> Protein,CD79B,POSTN,0.2539529767086587
8,RNA -> Protein,CD79B,PPM1H,0.26727710368456997
8,RNA -> Protein,CD79B,RESP18,0.02215223430805608
8,RNA -> Protein,CD79B,S100A9,0.2993036404402187
8,RNA -> Protein,CD79B,TACSTD2,0.21207651672002356
8,RNA -> Protein,CD79B,TFF3,0.33087546603853896
8,RNA -> Protein,CD79B,WFDC2,0.3134785952047611
8,RNA -> Protein,CXCL10,AGR3,0.18292645688674097
8,RNA -> Protein,CXCL10,APOBEC3A,1.0
8,RNA -> Protein,CXCL10,BMPR1B,0.24582378594779392
8,RNA -> Protein,CXCL10,CD22,0.27497227097984095
8,RNA -> Protein,CXCL10,CD28,0.22238484924208873
8,RNA -> Protein,CXCL10,CD79B,0.42652336088710924
8,RNA -> Protein,CXCL10,DHRS2,0.6051330243647095
8,RNA -> Protein,CXCL10,GFRA1,0.20889341147544133
8,RNA -> Protein,CXCL10,GZMA,0.17244035990857623
8,RNA -> Protein,CXCL10,GZMK,0.15045414740949153
8,RNA -> Protein,CXCL10,IGHD,0.41367886052900765
8,RNA -> Protein,CXCL10,LAMP3,0.7450142904286668
8,RNA -> Protein,CXCL10,MUCL1,0.27521099011004413
8,RNA -> Protein,CXCL10,POSTN,0.14619698892946245
8,RNA -> Protein,CXCL10,PPM1H,0.157942026115227
8,RNA -> Protein,CXCL10,RESP18,0.012135488629624304
8,RNA -> Protein,CXCL10,S100A9,0.46109192569602425
8,RNA -> Protein,CXCL10,TACSTD2,0.1305879557191356
8,RNA -> Protein,CXCL10,TFF3,0.2461078372409164
8,RNA -> Protein,CXCL10,WFDC2,0.22754457646136445
8,RNA -> Protein,CXCL13,AGR3,0.2629023135702411
8,RNA -> Protein,CXCL13,APOBEC3A,0.8093822564904259
8,RNA -> Protein,CXCL13,BMPR1B,0.4777124041983214
8,RNA -> Protein,CXCL13,CD22,0.2838717983707776
8,RNA -> Protein,CXCL13,CD28,0.4441762942342382
8,RNA -> Protein,CXCL13,CD79B,0.3423004151647965
8,RNA -> Protein,CXCL13,DHRS2,0.877911448173834
8,RNA -> Protein,CXCL13,GFRA1,0.605450695911249
8,RNA -> Protein,CXCL13,GZMA,0.20365375013485557
8,RNA -> Protein,CXCL13,GZMK,0.3735283981923224
8,RNA -> Protein,CXCL13,IGHD,0.4749650612466989
8,RNA -> Protein,CXCL13,LAMP3,1.0
8,RNA -> Protein,CXCL13,MUCL1,0.5881997154581079
8,RNA -> Protein,CXCL13,POSTN,0.3121169048763637
8,RNA -> Protein,CXCL13,PPM1H,0.36267927999895
8,RNA -> Protein,CXCL13,RESP18,0.00950816804945619
8,RNA -> Protein,CXCL13,S100A9,0.546814764090624
8,RNA -> Protein,CXCL13,TACSTD2,0.23312791906343003
8,RNA -> Protein,CXCL13,TFF3,0.6286542077932824
8,RNA -> Protein,CXCL13,WFDC2,0.5112138275964165
8,RNA -> Protein,DCN,AGR3,0.30853303507186824
8,RNA -> Protein,DCN,APOBEC3A,0.3895146576390882
8,RNA -> Protein,DCN,BMPR1B,0.4236535453117867
8,RNA -> Protein,DCN,CD22,0.3168087407231128
8,RNA -> Protein,DCN,CD28,0.2474104410289027
8,RNA -> Protein,DCN,CD79B,0.2811481801218512
8,RNA -> Protein,DCN,DHRS2,0.5787612557564498
8,RNA -> Protein,DCN,GFRA1,0.360435428953776
8,RNA -> Protein,DCN,GZMA,0.33749844567896325
8,RNA -> Protein,DCN,GZMK,0.1980780019713675
8,RNA -> Protein,DCN,IGHD,0.2612273598318634
8,RNA -> Protein,DCN,LAMP3,0.5206136705733501
8,RNA -> Protein,DCN,MUCL1,0.9582134982675136
8,RNA -> Protein,DCN,POSTN,0.675685777801349
8,RNA -> Protein,DCN,PPM1H,0.6855728246279833
8,RNA -> Protein,DCN,RESP18,0.02664393589144494
8,RNA -> Protein,DCN,S100A9,0.2386305645175673
8,RNA -> Protein,DCN,TACSTD2,0.23580671547657756
8,RNA -> Protein,DCN,TFF3,0.35869432902150783
8,RNA -> Protein,DCN,WFDC2,0.5046647855467584
8,RNA -> Protein,DHRS2,AGR3,0.09011557927202225
8,RNA -> Protein,DHRS2,APOBEC3A,0.11590409524164136
8,RNA -> Protein,DHRS2,BMPR1B,0.3157313338500988
8,RNA -> Protein,DHRS2,CD22,0.12894796509630224
8,RNA -> Protein,DHRS2,CD28,0.06281431027452303
8,RNA -> Protein,DHRS2,CD79B,0.14149685060596998
8,RNA -> Protein,DHRS2,DHRS2,0.9999999999999999
8,RNA -> Protein,DHRS2,GFRA1,0.07671139828584907
8,RNA -> Protein,DHRS2,GZMA,0.08751440060822142
8,RNA -> Protein,DHRS2,GZMK,0.0713720988693809
8,RNA -> Protein,DHRS2,IGHD,0.12659621427599457
8,RNA -> Protein,DHRS2,LAMP3,0.1459240108808322
8,RNA -> Protein,DHRS2,MUCL1,0.15497392836274254
8,RNA -> Protein,DHRS2,POSTN,0.14035500116082786
8,RNA -> Protein,DHRS2,PPM1H,0.07060777771435259
8,RNA -> Protein,DHRS2,RESP18,0.004753958932682521
8,RNA -> Protein,DHRS2,S100A9,0.10394545556761631
8,RNA -> Protein,DHRS2,TACSTD2,0.08376807190861796
8,RNA -> Protein,DHRS2,TFF3,0.21198984601053553
8,RNA -> Protein,DHRS2,WFDC2,0.3312483293093117
8,RNA -> Protein,G0S2,AGR3,0.4911410095015172
8,RNA -> Protein,G0S2,APOBEC3A,0.9012557351457924
8,RNA -> Protein,G0S2,BMPR1B,0.2032626983269175
8,RNA -> Protein,G0S2,CD22,0.18984238674240106
8,RNA -> Protein,G0S2,CD28,0.13248087360038896
8,RNA -> Protein,G0S2,CD79B,0.20256923856547823
8,RNA -> Protein,G0S2,DHRS2,0.32327074466605277
8,RNA -> Protein,G0S2,GFRA1,0.21868048835347903
8,RNA -> Protein,G0S2,GZMA,0.3284282160086869
8,RNA -> Protein,G0S2,GZMK,0.12208064283056674
8,RNA -> Protein,G0S2,IGHD,0.12819205131365682
8,RNA -> Protein,G0S2,LAMP3,0.3485835523496054
8,RNA -> Protein,G0S2,MUCL1,0.2565937182215808
8,RNA -> Protein,G0S2,POSTN,0.23785197486683546
8,RNA -> Protein,G0S2,PPM1H,0.3318552777678836
8,RNA -> Protein,G0S2,RESP18,0.04190542688293426
8,RNA -> Protein,G0S2,S100A9,0.725165287872081
8,RNA -> Protein,G0S2,TACSTD2,0.1764004386407562
8,RNA -> Protein,G0S2,TFF3,0.1717039535355427
8,RNA -> Protein,G0S2,WFDC2,0.1626679992747574
8,RNA -> Protein,GFRA1,AGR3,0.6045979665541068
8,RNA -> Protein,GFRA1,APOBEC3A,0.27371473141872454
8,RNA -> Protein,GFRA1,BMPR1B,0.8457004555361589
8,RNA -> Protein,GFRA1,CD22,0.27660173378024117
8,RNA -> Protein,GFRA1,CD28,0.2701635578707604
8,RNA -> Protein,GFRA1,CD79B,0.24424559297307233
8,RNA -> Protein,GFRA1,DHRS2,0.7973806589199903
8,RNA -> Protein,GFRA1,GFRA1,1.0
8,RNA -> Protein,GFRA1,GZMA,0.5083302073755597
8,RNA -> Protein,GFRA1,GZMK,0.24213117860005337
8,RNA -> Protein,GFRA1,IGHD,0.3571297546161726
8,RNA -> Protein,GFRA1,LAMP3,0.31129419706256667
8,RNA -> Protein,GFRA1,MUCL1,0.677993779702154
8,RNA -> Protein,GFRA1,POSTN,0.5609130966416715
8,RNA -> Protein,GFRA1,PPM1H,0.9390475570739438
8,RNA -> Protein,GFRA1,RESP18,0.019381764149821294
8,RNA -> Protein,GFRA1,S100A9,0.5111092819177923
8,RNA -> Protein,GFRA1,TACSTD2,0.37694284167489317
8,RNA -> Protein,GFRA1,TFF3,0.6534432549082175
8,RNA -> Protein,GFRA1,WFDC2,0.9595429937945839
8,RNA -> Protein,GZMA,AGR3,0.5212047928682237
8,RNA -> Protein,GZMA,APOBEC3A,0.2622779276166483
8,RNA -> Protein,GZMA,BMPR1B,0.6860523545352158
8,RNA -> Protein,GZMA,CD22,0.28720370803313156
8,RNA -> Protein,GZMA,CD28,0.5758205341706593
8,RNA -> Protein,GZMA,CD79B,0.3033419775284894
8,RNA -> Protein,GZMA,DHRS2,0.664886040180993
8,RNA -> Protein,GZMA,GFRA1,1.0
8,RNA -> Protein,GZMA,GZMA,0.8662040173842952
8,RNA -> Protein,GZMA,GZMK,0.7757858425623714
8,RNA -> Protein,GZMA,IGHD,0.3340480805274512
8,RNA -> Protein,GZMA,LAMP3,0.7493365099331364
8,RNA -> Protein,GZMA,MUCL1,0.5614093190777368
8,RNA -> Protein,GZMA,POSTN,0.5015573387304285
8,RNA -> Protein,GZMA,PPM1H,0.7024016112779895
8,RNA -> Protein,GZMA,RESP18,0.018226018074489272
8,RNA -> Protein,GZMA,S100A9,0.6757848750175274
8,RNA -> Protein,GZMA,TACSTD2,0.3089299414882812
8,RNA -> Protein,GZMA,TFF3,0.6175736417258103
8,RNA -> Protein,GZMA,WFDC2,0.6025487787497553
8,RNA -> Protein,HSPB8,AGR3,0.29765581995103907
8,RNA -> Protein,HSPB8,APOBEC3A,0.21776571926251737
8,RNA -> Protein,HSPB8,BMPR1B,0.37095098897274265
8,RNA -> Protein,HSPB8,CD22,0.2749560594270822
8,RNA -> Protein,HSPB8,CD28,0.23744771561516367
8,RNA -> Protein,HSPB8,CD79B,0.22925773363488378
8,RNA -> Protein,HSPB8,DHRS2,0.4727386730545896
8,RNA -> Protein,HSPB8,GFRA1,0.30385135814911785
8,RNA -> Protein,HSPB8,GZMA,0.20491688864512858
8,RNA -> Protein,HSPB8,GZMK,0.20034064088586687
8,RNA -> Protein,HSPB8,IGHD,0.2455121696884393
8,RNA -> Protein,HSPB8,LAMP3,0.24199813883816024
8,RNA -> Protein,HSPB8,MUCL1,0.38412559402953883
8,RNA -> Protein,HSPB8,POSTN,0.29254188039251167
8,RNA -> Protein,HSPB8,PPM1H,0.2137487237127504
8,RNA -> Protein,HSPB8,RESP18,0.041514277828017775
8,RNA -> Protein,HSPB8,S100A9,0.26367437434418395
8,RNA -> Protein,HSPB8,TACSTD2,0.2990071353364412
8,RNA -> Protein,HSPB8,TFF3,0.2528529814415252
8,RNA -> Protein,HSPB8,WFDC2,0.25566251303050047
8,RNA -> Protein,LAMP3,AGR3,0.1467651913229359
8,RNA -> Protein,LAMP3,APOBEC3A,0.37848251390183113
8,RNA -> Protein,LAMP3,BMPR1B,0.17542782178675606
8,RNA -> Protein,LAMP3,CD22,0.22938079735548447
8,RNA -> Protein,LAMP3,CD28,0.3080636552198391
8,RNA -> Protein,LAMP3,CD79B,0.3308221443223761
8,RNA -> Protein,LAMP3,DHRS2,0.4431535753664232
8,RNA -> Protein,LAMP3,GFRA1,0.2548020489959555
8,RNA -> Protein,LAMP3,GZMA,0.19006586524160612
8,RNA -> Protein,LAMP3,GZMK,0.37372094695913494
8,RNA -> Protein,LAMP3,IGHD,0.3283956754490934
8,RNA -> Protein,LAMP3,LAMP3,1.0
8,RNA -> Protein,LAMP3,MUCL1,0.18853043800425778
8,RNA -> Protein,LAMP3,POSTN,0.14219690264847695
8,RNA -> Protein,LAMP3,PPM1H,0.15982205111948097
8,RNA -> Protein,LAMP3,RESP18,0.010909040282678348
8,RNA -> Protein,LAMP3,S100A9,0.3002213776259587
8,RNA -> Protein,LAMP3,TACSTD2,0.1410177393084242
8,RNA -> Protein,LAMP3,TFF3,0.3270639965077977
8,RNA -> Protein,LAMP3,WFDC2,0.2550919268572332
8,RNA -> Protein,LTF,AGR3,0.3542124808536502
8,RNA -> Protein,LTF,APOBEC3A,0.3008695166862402
8,RNA -> Protein,LTF,BMPR1B,0.3434587770193081
8,RNA -> Protein,LTF,CD22,0.21854044090065722
8,RNA -> Protein,LTF,CD28,0.2120574625821368
8,RNA -> Protein,LTF,CD79B,0.1932455797068709
8,RNA -> Protein,LTF,DHRS2,0.36079314250606515
